2.135334510000000130e-01,0.000000000000000000e+00,8.037754597109739718e-01,1.899999999999999996e-03,6.900000000000000000e+01,2.680000000000000090e-03
1.768251900000000071e-02,4.000000000000000083e-02,9.379947521194414994e-01,3.700000000000000164e-03,6.900000000000000000e+01,1.920000000000000049e-03
5.189903399999999667e-02,1.200000000000000025e-02,8.037754597109739718e-01,2.200000000000000133e-03,5.550000000000000000e+01,2.490000000000000026e-03
5.382903700000000319e-02,8.000000000000000167e-03,-9.990208133146479819e-01,2.799999999999999972e-03,1.500000000000000000e+01,2.210000000000000159e-03
2.692253199999999902e-02,3.200000000000000067e-02,-9.990208133146479819e-01,1.899999999999999996e-03,5.550000000000000000e+01,2.680000000000000090e-03
9.230514300000000616e-02,1.200000000000000025e-02,-8.667670910519801319e-01,2.500000000000000052e-03,9.600000000000000000e+01,2.340000000000000066e-03
8.158424200000000126e-02,1.200000000000000025e-02,-9.990208133146479819e-01,2.200000000000000133e-03,6.900000000000000000e+01,2.490000000000000026e-03
3.457570799999999667e-02,3.200000000000000067e-02,-4.638288688518716896e-01,3.700000000000000164e-03,9.600000000000000000e+01,1.920000000000000049e-03
1.208246500000000057e-02,3.599999999999999728e-02,-8.667670910519801319e-01,3.700000000000000164e-03,1.500000000000000000e+01,1.920000000000000049e-03
2.864925830000000229e-01,0.000000000000000000e+00,3.590442868911160601e-01,1.899999999999999996e-03,1.095000000000000000e+02,2.680000000000000090e-03
1.573011900000000074e-01,0.000000000000000000e+00,-6.928958219201650781e-01,1.899999999999999996e-03,2.850000000000000000e+01,2.680000000000000090e-03
3.308221100000000026e-02,3.599999999999999728e-02,6.055278749869897892e-01,2.799999999999999972e-03,1.500000000000000000e+02,2.210000000000000159e-03
2.148947250000000087e-01,0.000000000000000000e+00,8.395943674184846994e-02,1.000000000000000021e-03,1.095000000000000000e+02,3.700000000000000164e-03
8.082001299999999611e-02,1.200000000000000025e-02,6.055278749869897892e-01,1.600000000000000077e-03,1.365000000000000000e+02,2.919999999999999853e-03
1.384790140000000114e-01,8.000000000000000167e-03,-4.638288688518716896e-01,4.000000000000000083e-03,9.600000000000000000e+01,1.850000000000000082e-03
1.372101279999999868e-01,8.000000000000000167e-03,-1.978135740042682167e-01,2.799999999999999972e-03,1.230000000000000000e+02,2.210000000000000159e-03
3.160684200000000305e-02,2.000000000000000042e-02,3.590442868911160601e-01,1.600000000000000077e-03,5.550000000000000000e+01,2.919999999999999853e-03
2.144924200000000031e-02,2.400000000000000050e-02,-1.978135740042682167e-01,3.099999999999999891e-03,2.850000000000000000e+01,2.099999999999999870e-03
3.328377799999999997e-02,2.800000000000000058e-02,8.395943674184846994e-02,2.500000000000000052e-03,9.600000000000000000e+01,2.340000000000000066e-03
1.220501899999999924e-02,3.599999999999999728e-02,9.379947521194414994e-01,2.799999999999999972e-03,2.850000000000000000e+01,2.210000000000000159e-03
2.728948900000000011e-02,3.599999999999999728e-02,-1.978135740042682167e-01,1.000000000000000021e-03,1.500000000000000000e+02,3.700000000000000164e-03
2.911997100000000144e-02,4.000000000000000083e-02,9.379947521194414994e-01,3.099999999999999891e-03,1.500000000000000000e+02,2.099999999999999870e-03
4.465146999999999866e-02,1.600000000000000033e-02,-9.715921906288021992e-01,1.899999999999999996e-03,4.200000000000000000e+01,2.680000000000000090e-03
1.381607079999999932e-01,4.000000000000000083e-03,8.395943674184846994e-02,1.899999999999999996e-03,8.250000000000000000e+01,2.680000000000000090e-03
1.288661040000000091e-01,8.000000000000000167e-03,-9.990208133146479819e-01,2.500000000000000052e-03,8.250000000000000000e+01,2.340000000000000066e-03
